id,name,description,mun_red,CO_REGSAUD
3172004,Visconde do Rio Branco,Visconde do Rio Branco,317200,31048
3172103,Volta Grande,Volta Grande,317210,31041
3172202,Wenceslau Braz,Wenceslau Braz,317220,31003
3200102,Afonso Cláudio,Afonso Cláudio,320010,32002
3200136,Águia Branca,Águia Branca,320013,32001
3200169,Água Doce do Norte,Água Doce do Norte,320016,32003
3200201,Alegre,Alegre,320020,32004
3200300,Alfredo Chaves,Alfredo Chaves,320030,32004
3200359,Alto Rio Novo,Alto Rio Novo,320035,32001
3200409,Anchieta,Anchieta,320040,32004
3200508,Apiacá,Apiacá,320050,32004
3200607,Aracruz,Aracruz,320060,32001
3200706,Atilio Vivacqua,Atilio Vivacqua,320070,32004
3200805,Baixo Guandu,Baixo Guandu,320080,32001
3200904,Barra de São Francisco,Barra de São Francisco,320090,32003
3201001,Boa Esperança,Boa Esperança,320100,32003
3201100,Bom Jesus do Norte,Bom Jesus do Norte,320110,32004
3201159,Brejetuba,Brejetuba,320115,32002
3201209,Cachoeiro de Itapemirim,Cachoeiro de Itapemirim,320120,32004
3201308,Cariacica,Cariacica,320130,32002
3201407,Castelo,Castelo,320140,32004
3201506,Colatina,Colatina,320150,32001
3201605,Conceição da Barra,Conceição da Barra,320160,32003
3201704,Conceição do Castelo,Conceição do Castelo,320170,32002
3201803,Divino de São Lourenço,Divino de São Lourenço,320180,32004
3201902,Domingos Martins,Domingos Martins,320190,32002
3202009,Dores do Rio Preto,Dores do Rio Preto,320200,32004
3202108,Ecoporanga,Ecoporanga,320210,32003
3202207,Fundão,Fundão,320220,32002
3202256,Governador Lindenberg,Governador Lindenberg,320225,32001
3202306,Guaçuí,Guaçuí,320230,32004
3202405,Guarapari,Guarapari,320240,32002
3202454,Ibatiba,Ibatiba,320245,32002
3202504,Ibiraçu,Ibiraçu,320250,32001
3202553,Ibitirama,Ibitirama,320255,32004
3202603,Iconha,Iconha,320260,32004
3202652,Irupi,Irupi,320265,32004
3202702,Itaguaçu,Itaguaçu,320270,32002
3202801,Itapemirim,Itapemirim,320280,32004
3202900,Itarana,Itarana,320290,32002
3203007,Iúna,Iúna,320300,32004
3203056,Jaguaré,Jaguaré,320305,32003
3203106,Jerônimo Monteiro,Jerônimo Monteiro,320310,32004
3203130,João Neiva,João Neiva,320313,32001
3203163,Laranja da Terra,Laranja da Terra,320316,32002
3203205,Linhares,Linhares,320320,32001
3203304,Mantenópolis,Mantenópolis,320330,32001
3203320,Marataízes,Marataízes,320332,32004
3203346,Marechal Floriano,Marechal Floriano,320334,32002
3203353,Marilândia,Marilândia,320335,32001
3203403,Mimoso do Sul,Mimoso do Sul,320340,32004
3203502,Montanha,Montanha,320350,32003
3203601,Mucurici,Mucurici,320360,32003
3203700,Muniz Freire,Muniz Freire,320370,32004
3203809,Muqui,Muqui,320380,32004
3203908,Nova Venécia,Nova Venécia,320390,32003
3204005,Pancas,Pancas,320400,32001
3204054,Pedro Canário,Pedro Canário,320405,32003
3204104,Pinheiros,Pinheiros,320410,32003
3204203,Piúma,Piúma,320420,32004
3204252,Ponto Belo,Ponto Belo,320425,32003
3204302,Presidente Kennedy,Presidente Kennedy,320430,32004
3204351,Rio Bananal,Rio Bananal,320435,32001
3204401,Rio Novo do Sul,Rio Novo do Sul,320440,32004
3204500,Santa Leopoldina,Santa Leopoldina,320450,32002
3204559,Santa Maria de Jetibá,Santa Maria de Jetibá,320455,32002
3204609,Santa Teresa,Santa Teresa,320460,32002
3204658,São Domingos do Norte,São Domingos do Norte,320465,32001
3204708,São Gabriel da Palha,São Gabriel da Palha,320470,32001
3204807,São José do Calçado,São José do Calçado,320480,32004
3204906,São Mateus,São Mateus,320490,32003
3204955,São Roque do Canaã,São Roque do Canaã,320495,32001
3205002,Serra,Serra,320500,32002
3205010,Sooretama,Sooretama,320501,32001
3205036,Vargem Alta,Vargem Alta,320503,32004
3205069,Venda Nova do Imigrante,Venda Nova do Imigrante,320506,32002
3205101,Viana,Viana,320510,32002
3205150,Vila Pavão,Vila Pavão,320515,32003
3205176,Vila Valério,Vila Valério,320517,32001
3205200,Vila Velha,Vila Velha,320520,32002
3205309,Vitória,Vitória,320530,32002
3300100,Angra dos Reis,Angra dos Reis,330010,33001
3300159,Aperibé,Aperibé,330015,33007
3300209,Araruama,Araruama,330020,33002
3300225,Areal,Areal,330022,33003
3300233,Armação dos Búzios,Armação dos Búzios,330023,33002
3300258,Arraial do Cabo,Arraial do Cabo,330025,33002
3300308,Barra do Piraí,Barra do Piraí,330030,33004
3300407,Barra Mansa,Barra Mansa,330040,33004
3300456,Belford Roxo,Belford Roxo,330045,33005
3300506,Bom Jardim,Bom Jardim,330050,33009
3300605,Bom Jesus do Itabapoana,Bom Jesus do Itabapoana,330060,33007
3300704,Cabo Frio,Cabo Frio,330070,33002
3300803,Cachoeiras de Macacu,Cachoeiras de Macacu,330080,33009
3300902,Cambuci,Cambuci,330090,33007
3300936,Carapebus,Carapebus,330093,33008
3300951,Comendador Levy Gasparian,Comendador Levy Gasparian,330095,33003
3301009,Campos dos Goytacazes,Campos dos Goytacazes,330100,33008
3301108,Cantagalo,Cantagalo,330110,33009
3301157,Cardoso Moreira,Cardoso Moreira,330115,33007
3301207,Carmo,Carmo,330120,33009
3301306,Casimiro de Abreu,Casimiro de Abreu,330130,33002
3301405,Conceição de Macabu,Conceição de Macabu,330140,33008
3301504,Cordeiro,Cordeiro,330150,33009
3301603,Duas Barras,Duas Barras,330160,33009
3301702,Duque de Caxias,Duque de Caxias,330170,33005
3301801,Engenheiro Paulo de Frontin,Engenheiro Paulo de Frontin,330180,33003
3301850,Guapimirim,Guapimirim,330185,33009
3301876,Iguaba Grande,Iguaba Grande,330187,33002
3301900,Itaboraí,Itaboraí,330190,33006
3302007,Itaguaí,Itaguaí,330200,33005
3302056,Italva,Italva,330205,33007
3302106,Itaocara,Itaocara,330210,33007
3302205,Itaperuna,Itaperuna,330220,33007
3302254,Itatiaia,Itatiaia,330225,33004
3302270,Japeri,Japeri,330227,33005
3302304,Laje do Muriaé,Laje do Muriaé,330230,33007
3302403,Macaé,Macaé,330240,33008
3302452,Macuco,Macuco,330245,33009
3302502,Magé,Magé,330250,33005
3302601,Mangaratiba,Mangaratiba,330260,33001
3302700,Maricá,Maricá,330270,33006
3302809,Mendes,Mendes,330280,33003
3302858,Mesquita,Mesquita,330285,33005
3302908,Miguel Pereira,Miguel Pereira,330290,33003
3303005,Miracema,Miracema,330300,33007
3303104,Natividade,Natividade,330310,33007
3303203,Nilópolis,Nilópolis,330320,33005
3303302,Niterói,Niterói,330330,33006
3303401,Nova Friburgo,Nova Friburgo,330340,33009
3303500,Nova Iguaçu,Nova Iguaçu,330350,33005
3303609,Paracambi,Paracambi,330360,33003
3303708,Paraíba do Sul,Paraíba do Sul,330370,33003
3303807,Paraty,Paraty,330380,33001
3303856,Paty do Alferes,Paty do Alferes,330385,33003
3303906,Petrópolis,Petrópolis,330390,33009
3303955,Pinheiral,Pinheiral,330395,33004
3304003,Piraí,Piraí,330400,33004
3304102,Porciúncula,Porciúncula,330410,33007
3304110,Porto Real,Porto Real,330411,33004
3304128,Quatis,Quatis,330412,33004
3304144,Queimados,Queimados,330414,33005
3304151,Quissamã,Quissamã,330415,33008
3304201,Resende,Resende,330420,33004
3304300,Rio Bonito,Rio Bonito,330430,33006
3304409,Rio Claro,Rio Claro,330440,33004
3304508,Rio das Flores,Rio das Flores,330450,33004
3304524,Rio das Ostras,Rio das Ostras,330452,33002
3304557,Rio de Janeiro,Rio de Janeiro,330455,33005
3304607,Santa Maria Madalena,Santa Maria Madalena,330460,33009
3304706,Santo Antônio de Pádua,Santo Antônio de Pádua,330470,33007
3304755,São Francisco de Itabapoana,São Francisco de Itabapoana,330475,33008
3304805,São Fidélis,São Fidélis,330480,33008
3304904,São Gonçalo,São Gonçalo,330490,33006
3305000,São João da Barra,São João da Barra,330500,33008
3305109,São João de Meriti,São João de Meriti,330510,33005
3305133,São José de Ubá,São José de Ubá,330513,33007
3305158,São José do Vale do Rio Preto,São José do Vale do Rio Preto,330515,33009
3305208,São Pedro da Aldeia,São Pedro da Aldeia,330520,33002
3305307,São Sebastião do Alto,São Sebastião do Alto,330530,33009
3305406,Sapucaia,Sapucaia,330540,33003
3305505,Saquarema,Saquarema,330550,33002
3305554,Seropédica,Seropédica,330555,33005
3305604,Silva Jardim,Silva Jardim,330560,33006
3305703,Sumidouro,Sumidouro,330570,33009
3305752,Tanguá,Tanguá,330575,33006
3305802,Teresópolis,Teresópolis,330580,33009
3305901,Trajano de Moraes,Trajano de Moraes,330590,33009
3306008,Três Rios,Três Rios,330600,33003
3306107,Valença,Valença,330610,33004
3306156,Varre-Sai,Varre-Sai,330615,33007
3306206,Vassouras,Vassouras,330620,33003
3306305,Volta Redonda,Volta Redonda,330630,33004
3500105,Adamantina,Adamantina,350010,35091
3500204,Adolfo,Adolfo,350020,35156
3500303,Aguaí,Aguaí,350030,35142
3500402,Águas da Prata,Águas da Prata,350040,35142
3500501,Águas de Lindóia,Águas de Lindóia,350050,35074
3500550,Águas de Santa Bárbara,Águas de Santa Bárbara,350055,35061
3500600,Águas de São Pedro,Águas de São Pedro,350060,35103
3500709,Agudos,Agudos,350070,35062
3500758,Alambari,Alambari,350075,35161
3500808,Alfredo Marcondes,Alfredo Marcondes,350080,35112
3500907,Altair,Altair,350090,35051
3501004,Altinópolis,Altinópolis,350100,35133
3501103,Alto Alegre,Alto Alegre,350110,35023
3501152,Alumínio,Alumínio,350115,35163
3501202,Álvares Florence,Álvares Florence,350120,35157
3501301,Álvares Machado,Álvares Machado,350130,35112
3501400,Álvaro de Carvalho,Álvaro de Carvalho,350140,35093
3501509,Alvinlândia,Alvinlândia,350150,35093
3501608,Americana,Americana,350160,35072
3501707,Américo Brasiliense,Américo Brasiliense,350170,35031
3501806,Américo de Campos,Américo de Campos,350180,35157
3501905,Amparo,Amparo,350190,35074
3502002,Analândia,Analândia,350200,35104
3502101,Andradina,Andradina,350210,35022
3502200,Angatuba,Angatuba,350220,35161
3502309,Anhembi,Anhembi,350230,35063
3502408,Anhumas,Anhumas,350240,35112
3502507,Aparecida,Aparecida,350250,35172
3502606,Aparecida d'Oeste,Aparecida d'Oeste,350260,35153
3502705,Apiaí,Apiaí,350270,35162
3502754,Araçariguama,Araçariguama,350275,35163
3502804,Araçatuba,Araçatuba,350280,35021
3502903,Araçoiaba da Serra,Araçoiaba da Serra,350290,35163
3503000,Aramina,Aramina,350300,35083
3503109,Arandu,Arandu,350310,35061
3503158,Arapeí,Arapeí,350315,35172
3503208,Araraquara,Araraquara,350320,35031
3503307,Araras,Araras,350330,35101
3503356,Arco-Íris,Arco-Íris,350335,35095
3503406,Arealva,Arealva,350340,35062
3503505,Areias,Areias,350350,35172
3503604,Areiópolis,Areiópolis,350360,35063
3503703,Ariranha,Ariranha,350370,35151
3503802,Artur Nogueira,Artur Nogueira,350380,35072
3503901,Arujá,Arujá,350390,35011
3503950,Aspásia,Aspásia,350395,35153
3504008,Assis,Assis,350400,35092
3504107,Atibaia,Atibaia,350410,35071
3504206,Auriflama,Auriflama,350420,35021
3504305,Avaí,Avaí,350430,35062
3504404,Avanhandava,Avanhandava,350440,35023
3504503,Avaré,Avaré,350450,35061
3504602,Bady Bassitt,Bady Bassitt,350460,35155
3504701,Balbinos,Balbinos,350470,35062
3504800,Bálsamo,Bálsamo,350480,35155
3504909,Bananal,Bananal,350490,35172
3505005,Barão de Antonina,Barão de Antonina,350500,35061
3505104,Barbosa,Barbosa,350510,35023
3505203,Bariri,Bariri,350520,35064
3505302,Barra Bonita,Barra Bonita,350530,35064
3505351,Barra do Chapéu,Barra do Chapéu,350535,35162
3505401,Barra do Turvo,Barra do Turvo,350540,35121
3505500,Barretos,Barretos,350550,35051
3505609,Barrinha,Barrinha,350560,35131
3505708,Barueri,Barueri,350570,35014
3505807,Bastos,Bastos,350580,35095
3505906,Batatais,Batatais,350590,35133
3506003,Bauru,Bauru,350600,35062
3506102,Bebedouro,Bebedouro,350610,35052
3506201,Bento de Abreu,Bento de Abreu,350620,35021
3506300,Bernardino de Campos,Bernardino de Campos,350630,35094
3506359,Bertioga,Bertioga,350635,35041
3506409,Bilac,Bilac,350640,35021
3506508,Birigui,Birigui,350650,35023
3506607,Biritiba-Mirim,Biritiba-Mirim,350660,35011
3506706,Boa Esperança do Sul,Boa Esperança do Sul,350670,35031
3506805,Bocaina,Bocaina,350680,35064
3506904,Bofete,Bofete,350690,35063
3507001,Boituva,Boituva,350700,35163
3507100,Bom Jesus dos Perdões,Bom Jesus dos Perdões,350710,35071
3507159,Bom Sucesso de Itararé,Bom Sucesso de Itararé,350715,35162
3507209,Borá,Borá,350720,35092
3507308,Boracéia,Boracéia,350730,35064
3507407,Borborema,Borborema,350740,35032
3507456,Borebi,Borebi,350745,35062
3507506,Botucatu,Botucatu,350750,35063
3507605,Bragança Paulista,Bragança Paulista,350760,35071
3507704,Braúna,Braúna,350770,35023
3507753,Brejo Alegre,Brejo Alegre,350775,35023
3507803,Brodowski,Brodowski,350780,35133
3507902,Brotas,Brotas,350790,35064
3508009,Buri,Buri,350800,35162
3508108,Buritama,Buritama,350810,35023
3508207,Buritizal,Buritizal,350820,35083
3508306,Cabrália Paulista,Cabrália Paulista,350830,35062
3508405,Cabreúva,Cabreúva,350840,35073
3508504,Caçapava,Caçapava,350850,35171
3508603,Cachoeira Paulista,Cachoeira Paulista,350860,35172
3508702,Caconde,Caconde,350870,35143
3508801,Cafelândia,Cafelândia,350880,35065
3508900,Caiabu,Caiabu,350890,35112
3509007,Caieiras,Caieiras,350900,35012
3509106,Caiuá,Caiuá,350910,35114
3509205,Cajamar,Cajamar,350920,35012
3509254,Cajati,Cajati,350925,35121
3509304,Cajobi,Cajobi,350930,35051
3509403,Cajuru,Cajuru,350940,35133
3509452,Campina do Monte Alegre,Campina do Monte Alegre,350945,35161
3509502,Campinas,Campinas,350950,35072
3509601,Campo Limpo Paulista,Campo Limpo Paulista,350960,35073
3509700,Campos do Jordão,Campos do Jordão,350970,35174
3509809,Campos Novos Paulista,Campos Novos Paulista,350980,35093
3509908,Cananéia,Cananéia,350990,35121
3509957,Canas,Canas,350995,35172
3510005,Cândido Mota,Cândido Mota,351000,35092
3510104,Cândido Rodrigues,Cândido Rodrigues,351010,35033
3510153,Canitar,Canitar,351015,35094
3510203,Capão Bonito,Capão Bonito,351020,35161
3510302,Capela do Alto,Capela do Alto,351030,35163
3510401,Capivari,Capivari,351040,35103
3510500,Caraguatatuba,Caraguatatuba,351050,35173
3510609,Carapicuíba,Carapicuíba,351060,35014
3510708,Cardoso,Cardoso,351070,35157
3510807,Casa Branca,Casa Branca,351080,35143
3510906,Cássia dos Coqueiros,Cássia dos Coqueiros,351090,35133
3511003,Castilho,Castilho,351100,35022
3511102,Catanduva,Catanduva,351110,35151
3511201,Catiguá,Catiguá,351120,35151
3511300,Cedral,Cedral,351130,35155
3511409,Cerqueira César,Cerqueira César,351140,35061
3511508,Cerquilho,Cerquilho,351150,35161
3511607,Cesário Lange,Cesário Lange,351160,35161
3511706,Charqueada,Charqueada,351170,35103
3511904,Clementina,Clementina,351190,35023
3512001,Colina,Colina,351200,35051
3512100,Colômbia,Colômbia,351210,35051
3512209,Conchal,Conchal,351220,35101
3512308,Conchas,Conchas,351230,35063
3512407,Cordeirópolis,Cordeirópolis,351240,35102
3512506,Coroados,Coroados,351250,35023
3512605,Coronel Macedo,Coronel Macedo,351260,35061
3512704,Corumbataí,Corumbataí,351270,35104
3512803,Cosmópolis,Cosmópolis,351280,35072
3512902,Cosmorama,Cosmorama,351290,35157
3513009,Cotia,Cotia,351300,35013
3513108,Cravinhos,Cravinhos,351310,35132
3513207,Cristais Paulista,Cristais Paulista,351320,35081
3513306,Cruzália,Cruzália,351330,35092
3513405,Cruzeiro,Cruzeiro,351340,35172
3513504,Cubatão,Cubatão,351350,35041
3513603,Cunha,Cunha,351360,35172
3513702,Descalvado,Descalvado,351370,35034
3513801,Diadema,Diadema,351380,35015
3513850,Dirce Reis,Dirce Reis,351385,35153
3513900,Divinolândia,Divinolândia,351390,35143
3514007,Dobrada,Dobrada,351400,35033
3514106,Dois Córregos,Dois Córregos,351410,35064
3514205,Dolcinópolis,Dolcinópolis,351420,35153
3514304,Dourado,Dourado,351430,35034
3514403,Dracena,Dracena,351440,35111
3514502,Duartina,Duartina,351450,35062
3514601,Dumont,Dumont,351460,35131
3514700,Echaporã,Echaporã,351470,35093
3514809,Eldorado,Eldorado,351480,35121
3514908,Elias Fausto,Elias Fausto,351490,35103
3514924,Elisiário,Elisiário,351492,35151
3514957,Embaúba,Embaúba,351495,35151
3515004,Embu,Embu,351500,35013
3515103,Embu-Guaçu,Embu-Guaçu,351510,35013
3515129,Emilianópolis,Emilianópolis,351512,35112
3515152,Engenheiro Coelho,Engenheiro Coelho,351515,35102
3515186,Espírito Santo do Pinhal,Espírito Santo do Pinhal,351518,35142
3515194,Espírito Santo do Turvo,Espírito Santo do Turvo,351519,35094
3515202,Estrela d'Oeste,Estrela d'Oeste,351520,35154
3515301,Estrela do Norte,Estrela do Norte,351530,35112
3515350,Euclides da Cunha Paulista,Euclides da Cunha Paulista,351535,35115
3515400,Fartura,Fartura,351540,35061
3515509,Fernandópolis,Fernandópolis,351550,35154
3515608,Fernando Prestes,Fernando Prestes,351560,35151
3515657,Fernão,Fernão,351565,35093
3515707,Ferraz de Vasconcelos,Ferraz de Vasconcelos,351570,35011
3515806,Flora Rica,Flora Rica,351580,35111
3515905,Floreal,Floreal,351590,35157
3516002,Flórida Paulista,Flórida Paulista,351600,35091
3516101,Florínia,Florínia,351610,35092
3516200,Franca,Franca,351620,35081
3516309,Francisco Morato,Francisco Morato,351630,35012
3516408,Franco da Rocha,Franco da Rocha,351640,35012
3516507,Gabriel Monteiro,Gabriel Monteiro,351650,35023
3516606,Gália,Gália,351660,35093
3516705,Garça,Garça,351670,35093
3516804,Gastão Vidigal,Gastão Vidigal,351680,35157
3516853,Gavião Peixoto,Gavião Peixoto,351685,35031
3516903,General Salgado,General Salgado,351690,35157
3517000,Getulina,Getulina,351700,35065
3517109,Glicério,Glicério,351710,35023
3517208,Guaiçara,Guaiçara,351720,35065
3517307,Guaimbê,Guaimbê,351730,35093
3517406,Guaíra,Guaíra,351740,35051
3517505,Guapiaçu,Guapiaçu,351750,35155
3517604,Guapiara,Guapiara,351760,35162
3517703,Guará,Guará,351770,35083
3517802,Guaraçaí,Guaraçaí,351780,35022
3517901,Guaraci,Guaraci,351790,35051
3518008,Guarani d'Oeste,Guarani d'Oeste,351800,35154
3518107,Guarantã,Guarantã,351810,35093
3518206,Guararapes,Guararapes,351820,35021
3518305,Guararema,Guararema,351830,35011
3518404,Guaratinguetá,Guaratinguetá,351840,35172
3518503,Guareí,Guareí,351850,35161
3518602,Guariba,Guariba,351860,35131
3518701,Guarujá,Guarujá,351870,35041
3518800,Guarulhos,Guarulhos,351880,35011
3518859,Guatapará,Guatapará,351885,35132
3518909,Guzolândia,Guzolândia,351890,35021
3519006,Herculândia,Herculândia,351900,35095
3519055,Holambra,Holambra,351905,35072
3519071,Hortolândia,Hortolândia,351907,35072
3519105,Iacanga,Iacanga,351910,35062
3519204,Iacri,Iacri,351920,35095
3519253,Iaras,Iaras,351925,35061
3519303,Ibaté,Ibaté,351930,35034
3519402,Ibirá,Ibirá,351940,35155
3519501,Ibirarema,Ibirarema,351950,35094
3519600,Ibitinga,Ibitinga,351960,35032
3519709,Ibiúna,Ibiúna,351970,35163
3519808,Icém,Icém,351980,35155
3519907,Iepê,Iepê,351990,35113
3520004,Igaraçu do Tietê,Igaraçu do Tietê,352000,35064
3520103,Igarapava,Igarapava,352010,35083
3520202,Igaratá,Igaratá,352020,35171
3520301,Iguape,Iguape,352030,35121
3520400,Ilhabela,Ilhabela,352040,35173
3520426,Ilha Comprida,Ilha Comprida,352042,35121
3520442,Ilha Solteira,Ilha Solteira,352044,35022
3520509,Indaiatuba,Indaiatuba,352050,35072
3520608,Indiana,Indiana,352060,35112
3520707,Indiaporã,Indiaporã,352070,35154
3520806,Inúbia Paulista,Inúbia Paulista,352080,35091
3520905,Ipaussu,Ipaussu,352090,35094
3521002,Iperó,Iperó,352100,35163
3521101,Ipeúna,Ipeúna,352110,35104
3521150,Ipiguá,Ipiguá,352115,35155
3521200,Iporanga,Iporanga,352120,35121
3521309,Ipuã,Ipuã,352130,35082
